index,Tahun,Comments,preprocessed,tokenize_text,label,score
1127,2020,klo gua makan di kamar aja di marahin emak karna nanti jadi bau katanya,kalo gua makan kamar marahin emak bau,"['kalo', 'gua', 'makan', 'kamar', 'marahin', 'emak', 'bau']",netral,-8
1128,2020,"Pasti disini gada yg ngeh kalo dia salah ngmong, harusnya seduh kopinya ini malah seduh airnya ?",engah kalo salah ngmong seduh kopi seduh air,"['engah', 'kalo', 'salah', 'ngmong', 'seduh', 'kopi', 'seduh', 'air']",netral,-8
1129,2020,"kok kalau gk ada adeknya sepi njir, dahal dia cmn senyum senyum doang, serasa hampa",adeknya sepi anjir dahal cuman senyum senyum doang serasa hampa,"['adeknya', 'sepi', 'anjir', 'dahal', 'cuman', 'senyum', 'senyum', 'doang', 'serasa', 'hampa']",positif,-8
1130,2020,"Setidaknya mereka gaada banyak drama, gak pansos, dll.. G ada omong kasar..",drama pansos omong kasar,"['drama', 'pansos', 'omong', 'kasar']",positif,-8
1131,2021,Aku ga kebayang kalo oreo gitu jatuh dijalan trus keinjek injek sampe remuk ??,bayang kalo oreo jatuh jalan keinjek injek remuk wajah dengan mulut buka,"['bayang', 'kalo', 'oreo', 'jatuh', 'jalan', 'keinjek', 'injek', 'remuk', 'wajah', 'dengan', 'mulut', 'buka']",netral,-8
1132,2021,@natmarsya ya harus nya ga d bkin es krim jg?? org kaya kalo gabut emg MasyaaAllah bgt :'),ya nya bikin es krim wajah menang orang kayak kalo gabut masyaallah banget,"['ya', 'nya', 'bikin', 'es', 'krim', 'wajah', 'menang', 'orang', 'kayak', 'kalo', 'gabut', 'masyaallah', 'banget']",negatif,-8
1133,2021,@rulladhaa_ vakum dulu sama pedes??,vakum pedas wajah gembira urai air mata,"['vakum', 'pedas', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1134,2021,"Review Durian Duri Hitam tok dalang dong mba .,..",review durian duri hitam tok dalang mbak,"['review', 'durian', 'duri', 'hitam', 'tok', 'dalang', 'mbak']",netral,-8
1135,2021,@jscsugoro ????,mual wajah muntah,"['mual', 'wajah', 'muntah']",negatif,-8
1136,2021,@afongliuvbz lahh gw yg komen lu yg sewot.. bebas2 aja donk share ttg pengetahuan,gue komen lu sewot bebas share tahu,"['gue', 'komen', 'lu', 'sewot', 'bebas', 'share', 'tahu']",netral,-8
1137,2021,"Hati angsa tuh cara buatnya kejam bgt ,search di google,ga tega makannya...",hati angsa tuh buat kejam banget search google tega makan,"['hati', 'angsa', 'tuh', 'buat', 'kejam', 'banget', 'search', 'google', 'tega', 'makan']",negatif,-8
1139,2021,Sue sue kodok kintel bakar digae es krim duh wes angelll sis sis??,sue sue kodok kintel bakar digae es krim duh wes angel sis sis wajah gembira urai air mata,"['sue', 'sue', 'kodok', 'kintel', 'bakar', 'digae', 'es', 'krim', 'duh', 'wes', 'angel', 'sis', 'sis', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1140,2021,@__samsulb__ anjing stres,anjing stres,"['anjing', 'stres']",negatif,-8
1141,2021,"Tiada hari tanpa makanan mahal,tiada hari tanpa experiment??",tiada makan mahal tiada experiment wajah gembira urai air mata,"['tiada', 'makan', 'mahal', 'tiada', 'experiment', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1142,2021,Pecel lele awas duri cek ??,pecel lele awas duri cek wajah menang,"['pecel', 'lele', 'awas', 'duri', 'cek', 'wajah', 'menang']",negatif,-8
1143,2021,Itu kurang bersih nyucinya yg hitam Hitam bisa di sikat pakai sikat Gigi bisa bersih.,bersih nyucinya hitam hitam sikat pakai sikat gigi bersih,"['bersih', 'nyucinya', 'hitam', 'hitam', 'sikat', 'pakai', 'sikat', 'gigi', 'bersih']",negatif,-8
1144,2021,minimal kerang ijo yg keliling rumah pake gerobak??,minimal kerang ijo keliling rumah pakai gerobak wajah gembira urai air mata,"['minimal', 'kerang', 'ijo', 'keliling', 'rumah', 'pakai', 'gerobak', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1145,2021,@dwika_genta ngerii ya beb ????,ngeri ya beb wajah gembira urai air mata wajah muntah,"['ngeri', 'ya', 'beb', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'muntah']",negatif,-8
1146,2021,"@nissammtt2nd tolo sh jaseng,dia yg kaya lu yg sewot??",tolo sh jaseng kayak lu sewot wajah gembira urai air mata,"['tolo', 'sh', 'jaseng', 'kayak', 'lu', 'sewot', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1147,2021,"Bngsd 7,5 juta besok gw jamin jadi tai",bngsd juta besok gue jamin tahi,"['bngsd', 'juta', 'besok', 'gue', 'jamin', 'tahi']",negatif,-8
1148,2021,"@shaqilladewi ???? yg ga dapet kupon ,yaudah kena asep tetangga ajaa??yg lg bakaran",wajah gembira urai air mata wajah gembira urai air mata kupon yaudah kena asep tetangga wajah gembira urai air mata bakar,"['wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'kupon', 'yaudah', 'kena', 'asep', 'tetangga', 'wajah', 'gembira', 'urai', 'air', 'mata', 'bakar']",negatif,-8
1149,2021,Wagyu bukan fak yu deeekkk ??????,wagyu fak yuk dek wajah antuk wajah antuk wajah antuk,"['wagyu', 'fak', 'yuk', 'dek', 'wajah', 'antuk', 'wajah', 'antuk', 'wajah', 'antuk']",netral,-8
1150,2021,Horang kaya mah bebas makan apa aja ya sist??,horang kayak mah bebas makan ya sist wajah gembira urai air mata,"['horang', 'kayak', 'mah', 'bebas', 'makan', 'ya', 'sist', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1151,2021,Iri aja duit duit dia kok lu yg sewot,iri duit duit lu sewot,"['iri', 'duit', 'duit', 'lu', 'sewot']",negatif,-8
1152,2021,mari kita curi mesin eskrim nya?? meresahkan,mari curi mesin eskrim nya wajah senyum lebar mata hati resah,"['mari', 'curi', 'mesin', 'eskrim', 'nya', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'resah']",negatif,-8
1153,2021,@rosyadasabil orang kaya idenya emang luar biasa yaa??,orang kayak ide ya mual,"['orang', 'kayak', 'ide', 'ya', 'mual']",negatif,-8
1154,2021,Sumpah aku salut banget sih kak sisca sama kak aliyyah walaupun kaya tapi gak sombong. Sumpah aku salut banget sama kakak2 cantik ini.,sumpah salut banget sih kak sisca kak aliyyah kayak sombong sumpah salut banget kakak cantik,"['sumpah', 'salut', 'banget', 'sih', 'kak', 'sisca', 'kak', 'aliyyah', 'kayak', 'sombong', 'sumpah', 'salut', 'banget', 'kakak', 'cantik']",negatif,-8
1155,2022,Sisca Pernah Makan Ayam Sisaan  Terus Dipanasin Ga? ??,sisca makan ayam sisa dipanasin wajah antuk,"['sisca', 'makan', 'ayam', 'sisa', 'dipanasin', 'wajah', 'antuk']",negatif,-8
1156,2022,"Kata bakwan warkop : ""lu bukan bagian dari gua, dahlah sana lu"" Dan akhirnya di bully bakwan warkop",bakwan warung kopi lu gua dah lu bully bakwan warung kopi,"['bakwan', 'warung', 'kopi', 'lu', 'gua', 'dah', 'lu', 'bully', 'bakwan', 'warung', 'kopi']",negatif,-8
1157,2022,Ikutin bikin bakwan nya kudu jual ginjal dulu sebelah ??,ikut bikin bakwan nya kudu jual ginjal belah wajah gembira urai air mata,"['ikut', 'bikin', 'bakwan', 'nya', 'kudu', 'jual', 'ginjal', 'belah', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1158,2022,anj gua napa nonton ampe abissss aarg,anjing gua tonton habis aarg,"['anjing', 'gua', 'tonton', 'habis', 'aarg']",negatif,-8
1159,2022,"Apapun makanannya,minumnya teh botol terperangkap dalam kotak.",apa makan minum teh botol perangkap kotak,"['apa', 'makan', 'minum', 'teh', 'botol', 'perangkap', 'kotak']",netral,-8
1160,2022,"Tp enak loh klo panas susunya, gurih klo mie rebus tp sy pernah airnya pake susu campur telur, lebih gurih n creamy agak enek dikit tp lumayan enak",enak loh kalo panas susu gurih kalo mie rebus air pakai susu campur telur gurih n creamy enek dikit lumayan enak,"['enak', 'loh', 'kalo', 'panas', 'susu', 'gurih', 'kalo', 'mie', 'rebus', 'air', 'pakai', 'susu', 'campur', 'telur', 'gurih', 'n', 'creamy', 'enek', 'dikit', 'lumayan', 'enak']",positif,-8
1161,2022,Sweater gucci kena cebur;),sweater gucci kena cebur,"['sweater', 'gucci', 'kena', 'cebur']",netral,-8
1162,2022,"@ipech_zesiy21 Krna org berkelas emg beda, mereka tau menempatkan diri dgn wibawa, kesopanan, dan attitudenya, mereka gak trlalu mengumbar jg pdhl udah kaya raya dari lahir nya",orang kelas beda tau tempat wibawa sopan attitudenya umbar kayak raya lahir nya,"['orang', 'kelas', 'beda', 'tau', 'tempat', 'wibawa', 'sopan', 'attitudenya', 'umbar', 'kayak', 'raya', 'lahir', 'nya']",netral,-8
1163,2022,Dikit bnget isi coklat nya??,dikit banget isi coklat nya wajah gembira urai air mata,"['dikit', 'banget', 'isi', 'coklat', 'nya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1164,2022,@asrianti30cy_ nikahya Oktober kalo gasalah tanggal 10 deh,nikahya oktober kalo salah tanggal deh,"['nikahya', 'oktober', 'kalo', 'salah', 'tanggal', 'deh']",netral,-8
1165,2022,@clumsyprefer aku ga jomblom tapi aku iri dengan ke sosweetan ini ????????,jomblom iri sosweetan wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['jomblom', 'iri', 'sosweetan', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-8
1166,2022,Gemes banget....??????????????,gemas banget wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati,"['gemas', 'banget', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-8
1167,2022,yaudah iya aku aja yg nyebur,yaudah iya cebur,"['yaudah', 'iya', 'cebur']",netral,-8
1168,2022,Kenapa ya klo diakun mereka yg komen lucu2. Pokoknya kalau hati gundah gulana baca komen disini aja auto nyengiiir??,ya kalo akun komen luculucu pokok hati gundah gulana baca komen auto nyengiir wajah gembira urai air mata,"['ya', 'kalo', 'akun', 'komen', 'luculucu', 'pokok', 'hati', 'gundah', 'gulana', 'baca', 'komen', 'auto', 'nyengiir', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,-8
1169,2022,Suara seraknya kayak lagi ga enak badan,suara serak kayak enak badan,"['suara', 'serak', 'kayak', 'enak', 'badan']",netral,-8
1170,2022,kok aku bayangin konten yg muntah muntah gegara makan nato ya??,bayang konten muntah muntah gegara makan nato ya wajah gembira urai air mata,"['bayang', 'konten', 'muntah', 'muntah', 'gegara', 'makan', 'nato', 'ya', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1171,2022,Teka Kristen Ih jijik banget???,teka kristen ih jijik banget wajah muntah,"['teka', 'kristen', 'ih', 'jijik', 'banget', 'wajah', 'muntah']",negatif,-8
1172,2022,"Sorry telat ucapin, samawa yak ????",sorry telat samawa ya lipat tangan warna kulit cerahsedang,"['sorry', 'telat', 'samawa', 'ya', 'lipat', 'tangan', 'warna', 'kulit', 'cerahsedang']",positif,-8
1173,2022,@zyan_zie  tanggal nikah kita sama kaya  siskakohl,tanggal nikah kayak siskakohl,"['tanggal', 'nikah', 'kayak', 'siskakohl']",negatif,-8
1174,2023,@siixxcc GOBLOK lu Natural bgt bang ??,goblok lu natural banget bang wajah gembira urai air mata,"['goblok', 'lu', 'natural', 'banget', 'bang', 'wajah', 'gembira', 'urai', 'air', 'mata']",netral,-8
1175,2023,Tambah gendutan hamil,gendut hamil,"['gendut', 'hamil']",negatif,-8
1176,2023,Kasian woiii mulutnya ka jess jadi shower gara gara kepedesan,kasihan woi mulut kak jes shower gara gara kepedesan,"['kasihan', 'woi', 'mulut', 'kak', 'jes', 'shower', 'gara', 'gara', 'kepedesan']",negatif,-8
1177,2023,"@akbarrmdhn1140 ET DAH KOMEN NYURUH GAWE ??, SEBELUM LU NYURUH GW UDAH GAWE  BIASANYA YG NYURUH GAWE MASIH PENGANGGURAN TUH AHAHAHAAH",et deh komen nyuruh gawe tertawa terbahakbahak lu nyuruh gue gawe nyuruh gawe anggur tuh ahahahaah,"['et', 'deh', 'komen', 'nyuruh', 'gawe', 'tertawa', 'terbahakbahak', 'lu', 'nyuruh', 'gue', 'gawe', 'nyuruh', 'gawe', 'anggur', 'tuh', 'ahahahaah']",netral,-8
1178,2023,Sekarang sang goat mobile legend mainya valorant??????????????,sang goat mobile legend mai valorant wajah senyum dengan air mata wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang,"['sang', 'goat', 'mobile', 'legend', 'mai', 'valorant', 'wajah', 'senyum', 'dengan', 'air', 'mata', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",netral,-8
1179,2023,orang kaya mah enak hidup nya gak ke kuranggan uang??????,orang kayak mah enak hidup nya kuranggan uang wajah memelas wajah senyum dengan air mata wajah senyum dengan air mata,"['orang', 'kayak', 'mah', 'enak', 'hidup', 'nya', 'kuranggan', 'uang', 'wajah', 'memelas', 'wajah', 'senyum', 'dengan', 'air', 'mata', 'wajah', 'senyum', 'dengan', 'air', 'mata']",negatif,-8
1180,2023,@deachintia.p aku hamil 4bulan minum soda asal jgn byk2 aja????,p hamil bulan minum soda byk lipat tangan warna kulit cerah,"['p', 'hamil', 'bulan', 'minum', 'soda', 'byk', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",negatif,-8
1181,2023,@umihardianti ngerii bgt bumil nya minum soda wkwkkw??,ngeri banget bumil nya minum soda wkwkkw wajah gembira urai air mata,"['ngeri', 'banget', 'bumil', 'nya', 'minum', 'soda', 'wkwkkw', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1182,2023,"Orang hamil makan gospaper apa gx ppa,,,,, ka udah kaya tapi konten ttp aja jalan terus ya ka,",orang hamil makan gospaper papa kak kayak konten jalan ya kak,"['orang', 'hamil', 'makan', 'gospaper', 'papa', 'kak', 'kayak', 'konten', 'jalan', 'ya', 'kak']",negatif,-8
1183,2023,Aku pun waktu hamil pernah minum sprit cola duren ...,hamil minum sprit cola duren,"['hamil', 'minum', 'sprit', 'cola', 'duren']",negatif,-8
1184,2023,"@umihardianti sofa kandungan mineralnya rendah, gk bagus untuk dikonsumsi ??",sofa kandung mineral rendah bagus konsumsi wajah gembira urai air mata,"['sofa', 'kandung', 'mineral', 'rendah', 'bagus', 'konsumsi', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1185,2023,"@minimee4mee maaf ya nggak termasuk kewarganegaraan. Krn org tuanya jg orang indo. Kecuali salah satunya orang Singapore, baru dikasih pilihan",maaf ya kewarganegaraan orang tua orang indonesia kecuali salah satu orang singapore kasih pilih,"['maaf', 'ya', 'kewarganegaraan', 'orang', 'tua', 'orang', 'indonesia', 'kecuali', 'salah', 'satu', 'orang', 'singapore', 'kasih', 'pilih']",netral,-8
1186,2023,@hanajilan25 marah nya org sabar biasanya cuma diem dan nangis sih?? itupun jarang Karna klo marah paling yah buang duit hahaha,marah nya orang sabar diam menang sih tertawa terbahakbahak itu jarang kalo marah ya buang duit hahaha,"['marah', 'nya', 'orang', 'sabar', 'diam', 'menang', 'sih', 'tertawa', 'terbahakbahak', 'itu', 'jarang', 'kalo', 'marah', 'ya', 'buang', 'duit', 'hahaha']",netral,-8
1187,2023,@akmalsptr06 apasih anj akmal,apasih anjing akmal,"['apasih', 'anjing', 'akmal']",netral,-8
1188,2023,"@hanajilan25 kalo kata emak gw mah ngapain ngomel org duitnta banyak, gak stress",kalo emak gue mah kapai ngomel orang duitnta stres,"['kalo', 'emak', 'gue', 'mah', 'kapai', 'ngomel', 'orang', 'duitnta', 'stres']",netral,-8
1189,2023,"@gungiswl wong edan. Bsk2 klo liat orng pny anak situ gausa nanya asi apa kaga, pny anak kan. Klo pny asi deres yaudah minum aja sendiri gausa di bandingin ama orng.",edan bsk kalo lihat orang anak situ asi kagak anak kan kalo asi deres yaudah minum banding orang,"['edan', 'bsk', 'kalo', 'lihat', 'orang', 'anak', 'situ', 'asi', 'kagak', 'anak', 'kan', 'kalo', 'asi', 'deres', 'yaudah', 'minum', 'banding', 'orang']",positif,-8
1190,2023,"@yangmuliailham abis caesar kemarin asiku ga langsung keluar, nunggu beberapa hari, itupun pas asiku keluar anak ku msh d inkubator d rs dan ak udh pulang duluan. tiap ada postingan atau liat d buku pink ttg asi pertama rasanya sebel, sedih, merasa gagal.",habis caesar kemarin asi langsung tunggu itu pas asi anak ku inkubator rs pulang duluan postingan lihat buku pink asi sebel sedih gagal,"['habis', 'caesar', 'kemarin', 'asi', 'langsung', 'tunggu', 'itu', 'pas', 'asi', 'anak', 'ku', 'inkubator', 'rs', 'pulang', 'duluan', 'postingan', 'lihat', 'buku', 'pink', 'asi', 'sebel', 'sedih', 'gagal']",netral,-8
1191,2023,?????? tgl lahirnya sama kaya anak keduaku 8 sep dan bb nya juga 2730 gr ??,wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati tanggal lahir kayak anak dua sep b nya gr hati merah,"['wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'tanggal', 'lahir', 'kayak', 'anak', 'dua', 'sep', 'b', 'nya', 'gr', 'hati', 'merah']",netral,-8
1192,2024,Libby punya bayiku udh kekecilan aja ??,libby bayi kecil wajah senyum dengan air mata,"['libby', 'bayi', 'kecil', 'wajah', 'senyum', 'dengan', 'air', 'mata']",netral,-8
1193,2024,Sophia keliling dunia lah gua cuman rebahan dikasur ????,sophia keliling dunia gua cuman rebah kasur wajah gembira urai air mata wajah gembira urai air mata,"['sophia', 'keliling', 'dunia', 'gua', 'cuman', 'rebah', 'kasur', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1194,2024,Aaah auto jadi fans nya emak? nih Jessica ?? banyakin ttg kebutuhan anak Jes ????,aah auto fan nya emak nih jessica wajah senyum lebar mata hati banyak butuh anak jes wajah gembira urai air mata wajah senyum lebar mata hati,"['aah', 'auto', 'fan', 'nya', 'emak', 'nih', 'jessica', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'banyak', 'butuh', 'anak', 'jes', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,-8
1195,2024,"@rhmayinaaz__ aduh, dikatain sok2an aku???? whyyyy?? ????",aduh katai soksokan wajah menang wajah menang keras why wajah menang keras wajah menang keras,"['aduh', 'katai', 'soksokan', 'wajah', 'menang', 'wajah', 'menang', 'keras', 'why', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-8
1196,2024,Salfok sama kompornya dan peralatan masaknya biasa aja??,salah fokus kompor alat masak wajah senyum lebar mata hati,"['salah', 'fokus', 'kompor', 'alat', 'masak', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-8
1197,2024,Ini baru anak Milenial... ???????????????????????????????????????????????????? SMART NO LIMIT.. ????????????????,anak milenial wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis wajah materialistis smart no limit wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['anak', 'milenial', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'wajah', 'materialistis', 'smart', 'no', 'limit', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
